capacity_bytes,date,failure,model,serial_number,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_1_normalized,smart_1_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_22_normalized,smart_22_raw,smart_235_normalized,smart_235_raw,smart_23_normalized,smart_23_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_24_normalized,smart_24_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw
4000787030016,2018-03-06,1,ST4000DM000,Z3025QPZ,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,57.0,86737.0,22.0,22.0,,,,,100.0,128.0,100.0,128.0,200.0,0.0,108.0,17552016.0,,,,,,,,,,,,,,,,,,,,,,,100.0,27884.0,100.0,22850866858.0,100.0,197861609083.0,,,,,,,,,,,,,,,92.0,0.0,100.0,16.0,100.0,16.0,90.0,987017831.0,,,68.0,28366.0
500107862016,2018-03-06,1,TOSHIBA MQ01ABF050M,177QT3DUT,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4196.0,100.0,44.0,,,100.0,0.0,100.0,8.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,88.0,5177.0,100.0,0.0,100.0,0.0,,,100.0,262.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1499.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,5191.0
8001563222016,2018-03-06,1,ST8000DM002,ZA13R2RT,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,45.0,55.0,100.0,0.0,100.0,0.0,56.0,44.0,91.0,18185.0,100.0,0.0,98.0,5410.0,44.0,44.0,22.0,5426856.0,,,100.0,0.0,100.0,0.0,200.0,0.0,56.0,5426856.0,,,,,,,,,,,,,,,,,,,,,,,100.0,11066.0,100.0,43625674424.0,100.0,76174968050.0,,,,,,,,,,,,,,,98.0,0.0,100.0,1.0,81.0,10848.0,93.0,2230441885.0,,,88.0,11099.0
12000138625024,2018-04-27,1,ST12000NM0007,ZCH0CYR2,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,43.0,100.0,175.0,37.0,37.0,84.0,231828536.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,231828536.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2518.0,100.0,15349408432.0,100.0,14667597342.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,83.0,196269094.0,,,98.0,2558.0
4000787030016,2018-04-27,1,ST4000DM000,S300YQ5W,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,95.0,5.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,81.0,39765.0,20.0,20.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,119.0,206776864.0,,,,,,,,,,,,,,,,,,,,,,,100.0,24537.0,100.0,49272743352.0,100.0,77236083456.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,81.0,138802985.0,,,72.0,24898.0
8001563222016,2018-04-27,1,ST8000NM0055,ZA180RDT,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,40.0,60.0,100.0,0.0,100.0,0.0,54.0,46.0,96.0,9311.0,100.0,10.0,98.0,4739.0,46.0,46.0,76.0,37082208.0,,,100.0,0.0,100.0,0.0,200.0,0.0,46.0,37082208.0,,,,,,,,,,,,,,,,,,,,,,,100.0,6225.0,100.0,31175295720.0,100.0,46906440750.0,,,,,,,,,,,,,,,92.0,0.0,100.0,6.0,93.0,30128.0,91.0,1271472348.0,,,93.0,6264.0
500107862016,2018-01-17,1,TOSHIBA MQ01ABF050,87DFWOG5T,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1577.0,100.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,98.0,1156.0,100.0,0.0,100.0,0.0,,,100.0,253.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2060.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,1157.0
1000204886016,2018-01-17,1,Samsung SSD 850 EVO 1TB,S35UNX0J104425V,,,,,99.0,3.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,65.0,35.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,808655120.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,145.0
4000787030016,2018-01-17,1,ST4000DM005,WDH032B9,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,1.0,307.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,83.0,35505.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,61.0,213852700.0,,,,,,,,,,,,,,,,,,,,,,,100.0,55637006353098.0,100.0,7816997531.0,100.0,8859336136.0,,,,,,,,,,,,,,,99.0,0.0,100.0,2.0,99.0,0.0,72.0,17249774257.0,,,100.0,844.0
8001563222016,2018-01-17,1,ST8000NM0055,ZA189HET,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,89.0,11.0,100.0,0.0,100.0,0.0,64.0,36.0,98.0,5336.0,100.0,6.0,100.0,689.0,36.0,36.0,81.0,136878136.0,,,100.0,128.0,100.0,128.0,200.0,0.0,81.0,136878136.0,,,,,,,,,,,,,,,,,,,,,,,100.0,3251.0,100.0,25583153944.0,100.0,30742537450.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,169.0,87.0,507645680.0,,,97.0,3274.0
4000787030016,2018-01-17,1,ST4000DM000,Z304D0Q8,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,26.0,148893.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,216020680.0,,,,,,,,,,,,,,,,,,,,,,,100.0,17785.0,100.0,23657133144.0,100.0,62059316467.0,,,,,,,,,,,,,,,92.0,0.0,100.0,10.0,100.0,0.0,87.0,543272451.0,,,79.0,18501.0
4000787030016,2018-01-03,1,ST4000DM000,Z3025LH2,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,82.0,18.0,100.0,0.0,100.0,0.0,88.0,25558.0,18.0,18.0,,,,,99.0,256.0,99.0,256.0,200.0,0.0,117.0,119634464.0,,,,,,,,,,,,,,,,,,,,,,,100.0,28064.0,100.0,23483333380.0,100.0,192676826747.0,,,,,,,,,,,,,,,92.0,0.0,100.0,11.0,99.0,568.0,79.0,91382508.0,,,68.0,28226.0
4000787030016,2018-01-03,1,ST4000DM000,W300SSGD,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,100.0,477.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,115.0,96990848.0,,,,,,,,,,,,,,,,,,,,,,,100.0,23166.0,100.0,36681156376.0,100.0,65346361623.0,,,,,,,,,,,,,,,96.0,0.0,100.0,14.0,100.0,0.0,77.0,57874116.0,,,74.0,23168.0
4000787030016,2018-01-03,1,ST4000DM000,Z305AGS0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,97.0,7937.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,116.0,111524312.0,,,,,,,,,,,,,,,,,,,,,,,100.0,964.0,100.0,7886949843.0,100.0,1281623208.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,74.0,26490636.0,,,99.0,994.0
4000787030016,2018-01-03,1,ST4000DM000,Z3015C6Y,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,1.0,2526.0,100.0,0.0,91.0,9.0,82.0,18.0,100.0,0.0,100.0,4.0,97.0,7274.0,18.0,18.0,,,,,100.0,6.0,100.0,6.0,200.0,0.0,111.0,40135592.0,,,,,,,,,,,,,,,,,,,,,,,100.0,33941.0,100.0,29024453328.0,100.0,221777944391.0,,,,,,,,,,,,,,,91.0,0.0,100.0,15.0,100.0,2.0,76.0,44957363.0,,,62.0,33981.0
4000787030016,2018-01-03,1,ST4000DM000,S301PVB9,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,94.0,13830.0,24.0,24.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,110.0,27361280.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19022.0,100.0,40987991832.0,100.0,55740257273.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,89.0,839025849.0,,,79.0,19117.0
8001563222016,2018-01-03,1,ST8000DM002,ZA10YQJS,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,36.0,100.0,160.0,29.0,29.0,1.0,77145160.0,,,100.0,8.0,100.0,8.0,200.0,0.0,66.0,77145160.0,,,,,,,,,,,,,,,,,,,,,,,100.0,13460.0,100.0,51384468536.0,100.0,73567972768.0,,,,,,,,,,,,,,,92.0,0.0,100.0,4.0,100.0,0.0,92.0,1476176781.0,,,85.0,13472.0
4000787030016,2018-08-27,1,ST4000DM000,Z305495P,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,94.0,6.0,100.0,3.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,99.0,3419.0,28.0,28.0,,,,,1.0,20328.0,1.0,20328.0,200.0,0.0,117.0,155546776.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22111.0,100.0,42264781464.0,100.0,118275359977.0,,,,,,,,,,,,,,,92.0,0.0,100.0,9.0,100.0,0.0,81.0,128342795.0,,,75.0,22135.0
12000138625024,2018-08-27,1,ST12000NM0007,ZCH0BWPV,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,,,78.0,22.0,,,100.0,43.0,100.0,276.0,22.0,22.0,84.0,229888920.0,,,100.0,56.0,100.0,56.0,200.0,0.0,77.0,229888920.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5439.0,100.0,41116493176.0,100.0,55304889695.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,120.0,84.0,13639061489.0,,,94.0,5476.0
8001563222016,2018-08-27,1,ST8000DM002,ZA11SXR9,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,62.0,38.0,97.0,7779.0,100.0,2.0,95.0,10842.0,38.0,38.0,23.0,45327832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,77.0,45327832.0,,,,,,,,,,,,,,,,,,,,,,,100.0,18336.0,100.0,55310992360.0,100.0,93144000508.0,,,,,,,,,,,,,,,88.0,0.0,100.0,6.0,100.0,440.0,84.0,274545624.0,,,80.0,18388.0
12000138625024,2018-08-27,1,ST12000NM0007,ZCH0CXJ4,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,92.0,8.0,100.0,0.0,,,64.0,36.0,,,100.0,32.0,100.0,349.0,36.0,36.0,81.0,127696816.0,,,100.0,8.0,100.0,8.0,200.0,0.0,81.0,127696816.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5599.0,100.0,40312542552.0,100.0,55030124744.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,97.0,12217.0,89.0,775065912.0,,,94.0,5670.0
10000831348736,2018-08-27,1,ST10000NM0086,ZA21AJTJ,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,44.0,56.0,100.0,0.0,83.0,17.0,74.0,26.0,68.0,64796.0,100.0,68.0,100.0,549.0,26.0,26.0,83.0,218394544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,218394544.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,8142.0,100.0,42094683432.0,100.0,71141902296.0,,,,,,,,,,,,,,,99.0,0.0,100.0,2.0,80.0,13216.0,85.0,339003001.0,,,91.0,8239.0
500107862016,2018-06-22,1,TOSHIBA MQ01ABF050M,Z7OVTDB7T,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,67.0,100.0,37.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,92.0,3224.0,100.0,0.0,100.0,0.0,,,100.0,253.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1467.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,3223.0
4000787030016,2018-06-22,1,ST4000DM000,Z30250SV,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,75.0,25.0,100.0,0.0,100.0,0.0,87.0,27670.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,144723792.0,,,,,,,,,,,,,,,,,,,,,,,100.0,31537.0,100.0,24071764308.0,100.0,161267221400.0,,,,,,,,,,,,,,,92.0,0.0,100.0,9.0,100.0,0.0,81.0,151366986.0,,,64.0,31750.0
4000787030016,2018-06-22,1,ST4000DM000,Z305BYPD,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,97.0,6706.0,31.0,31.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,111.0,35203208.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20663.0,100.0,38677337504.0,100.0,88500347512.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,99.0,1808.0,89.0,937984905.0,,,77.0,20743.0
12000138625024,2018-06-23,1,ST12000NM0007,ZCH07CLT,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,1.0,168.0,100.0,0.0,,,62.0,38.0,,,100.0,64.0,100.0,896.0,38.0,38.0,84.0,243405536.0,,,98.0,1024.0,98.0,1024.0,200.0,0.0,84.0,243405536.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4426.0,100.0,30423087736.0,100.0,16207102046.0,,,,,,,,,,,,,,,93.0,0.0,100.0,6.0,100.0,0.0,86.0,419955468.0,,,95.0,4737.0
4000787030016,2018-01-02,1,ST4000DM000,S300V3AD,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,100.0,1374.0,24.0,24.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,111.0,76075666.0,,,,,,,,,,,,,,,,,,,,,,,100.0,745.0,100.0,7856394003.0,100.0,956313611.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,16.0,72.0,17337806.0,,,100.0,755.0
8001563222016,2018-01-02,1,ST8000DM002,ZA11THZ7,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,64.0,36.0,63.0,75531.0,100.0,4.0,99.0,2651.0,36.0,36.0,25.0,53634704.0,,,100.0,0.0,100.0,0.0,200.0,0.0,71.0,53634704.0,,,,,,,,,,,,,,,,,,,,,,,100.0,12428.0,100.0,43965750136.0,100.0,60763322242.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,96.0,15728.0,95.0,3463103114.0,,,86.0,12482.0
8001563222016,2018-01-02,1,ST8000NM0055,ZA15W1KW,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,99.0,2494.0,100.0,6.0,100.0,50.0,42.0,42.0,83.0,197573968.0,,,98.0,1016.0,98.0,1016.0,200.0,0.0,83.0,197573968.0,,,,,,,,,,,,,,,,,,,,,,,100.0,307.0,100.0,15686914856.0,100.0,1804393290.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,79.0,84150844.0,,,100.0,308.0
4000787030016,2018-01-02,1,ST4000DM000,Z304JPGD,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,87.0,13.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,95.0,11710.0,24.0,24.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,109.0,24170088.0,,,,,,,,,,,,,,,,,,,,,,,100.0,18427.0,100.0,41026950032.0,100.0,56089901230.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,32.0,89.0,849349631.0,,,79.0,18589.0
4000787030016,2018-01-02,1,ST4000DM000,Z3029GJ1,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,52.0,48.0,100.0,0.0,40.0,60.0,100.0,1.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,82.0,36147.0,32.0,32.0,,,,,100.0,40.0,100.0,40.0,200.0,0.0,117.0,167753424.0,,,,,,,,,,,,,,,,,,,,,,,100.0,25858.0,100.0,28877057661.0,100.0,289401980295.0,,,,,,,,,,,,,,,92.0,0.0,100.0,19.0,99.0,648.0,80.0,109356363.0,,,71.0,26027.0
8001563222016,2018-01-02,1,ST8000DM002,ZA123JN4,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,58.0,42.0,96.0,9924.0,100.0,3.0,97.0,6039.0,42.0,42.0,22.0,24972872.0,,,100.0,0.0,100.0,0.0,200.0,0.0,74.0,24972872.0,,,,,,,,,,,,,,,,,,,,,,,100.0,12654.0,100.0,47365125256.0,100.0,55201984246.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,1648.0,95.0,3175595310.0,,,86.0,12702.0
4000787030016,2018-01-02,1,ST4000DM000,Z305D59A,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,97.0,3.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,99.0,2487.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,116.0,109425528.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16830.0,100.0,38888144496.0,100.0,70812303871.0,,,,,,,,,,,,,,,92.0,0.0,100.0,11.0,100.0,0.0,89.0,835054137.0,,,81.0,16921.0
12000138625024,2018-01-02,1,ST12000NM0007,ZCH07Z42,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,90.0,10.0,100.0,0.0,,,77.0,23.0,,,100.0,8.0,100.0,1123.0,23.0,23.0,81.0,115658912.0,,,100.0,40.0,100.0,40.0,200.0,0.0,61.0,115658912.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1307.0,100.0,16269405840.0,100.0,15096304326.0,,,,,,,,,,,,,,,97.0,0.0,100.0,2.0,100.0,0.0,83.0,178196505.0,,,99.0,1729.0
4000787030016,2018-08-26,1,ST4000DM000,Z302A0K4,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,95.0,10416.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,120.0,237233616.0,,,,,,,,,,,,,,,,,,,,,,,100.0,32508.0,100.0,23832205481.0,100.0,177807666081.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,0.0,79.0,95795802.0,,,63.0,32572.0
8001563222016,2018-08-26,1,ST8000NM0055,ZA18251W,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,98.0,5638.0,100.0,6.0,97.0,7804.0,41.0,41.0,83.0,205130776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,205130776.0,,,,,,,,,,,,,,,,,,,,,,,100.0,9824.0,100.0,37531653768.0,100.0,71964380428.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,93.0,1937591646.0,,,89.0,9849.0
12000138625024,2018-08-26,1,ST12000NM0007,ZJV03RV3,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,30.0,100.0,596.0,26.0,26.0,79.0,73200064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,73200064.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2442.0,100.0,18548363320.0,100.0,19610800108.0,,,,,,,,,,,,,,,93.0,0.0,100.0,5.0,100.0,0.0,84.0,250865191.0,,,98.0,2619.0
12000138625024,2018-08-26,1,ST12000NM0007,ZCH083QZ,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,92.0,8.0,100.0,0.0,,,77.0,23.0,,,100.0,78.0,100.0,587.0,23.0,23.0,80.0,106494112.0,,,100.0,200.0,100.0,200.0,200.0,0.0,80.0,106494112.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,7410.0,100.0,46039974200.0,100.0,68812826918.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,3064.0,90.0,979467324.0,,,92.0,7571.0
12000138625024,2018-01-16,1,ST12000NM0007,ZCH06TQK,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,57.0,43.0,,,100.0,1.0,100.0,1136.0,43.0,43.0,75.0,29936144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,75.0,29936144.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,269.0,100.0,2235155896.0,100.0,1701033190.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,74.0,27336562.0,,,100.0,827.0
4000787030016,2018-01-16,1,ST4000DM000,Z300H3EK,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,72.0,28.0,100.0,1.0,70.0,30.0,75.0,25.0,100.0,0.0,100.0,2.0,94.0,12348.0,25.0,25.0,,,,,100.0,62.0,100.0,62.0,200.0,1.0,119.0,220295712.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38698.0,100.0,36416410212.0,100.0,168376658057.0,,,,,,,,,,,,,,,92.0,0.0,100.0,12.0,100.0,34.0,75.0,40802743.0,,,56.0,38773.0
4000787030016,2018-01-16,1,ST4000DM000,Z300MQZW,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,71.0,29.0,100.0,0.0,100.0,7.0,76.0,49058.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,121609768.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38508.0,100.0,29843690268.0,100.0,340601604481.0,,,,,,,,,,,,,,,92.0,0.0,100.0,21.0,100.0,0.0,81.0,131651965.0,,,56.0,38765.0
8001563222016,2018-01-16,1,ST8000DM002,ZA13PBM4,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,97.0,7673.0,100.0,2.0,97.0,6496.0,34.0,34.0,1.0,84748640.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,84748640.0,,,,,,,,,,,,,,,,,,,,,,,100.0,10609.0,100.0,42642140272.0,100.0,53946311670.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,0.0,94.0,2428016411.0,,,88.0,10660.0
500107862016,2018-04-26,1,ST500LM012 HN,S2ZYJ9KG928204,252.0,0.0,100.0,110.0,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,252.0,0.0,,,64.0,30.0,100.0,0.0,252.0,0.0,100.0,1.0,252.0,0.0,200.0,0.0,100.0,199.0,100.0,7328.0,,,,,,,100.0,110.0,,,72.0,290761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,95.0,1817.0,100.0,5.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,16839.0
4000787030016,2018-04-26,1,ST4000DM000,S3010LFX,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,37.0,126672.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,204670744.0,,,,,,,,,,,,,,,,,,,,,,,100.0,24970.0,100.0,40950378824.0,100.0,79573842359.0,,,,,,,,,,,,,,,92.0,0.0,100.0,21.0,100.0,48.0,90.0,971344585.0,,,71.0,25516.0
12000138625024,2018-04-26,1,ST12000NM0007,ZJV03VW9,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,4.0,100.0,110.0,20.0,20.0,79.0,79297704.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,79297704.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,341.0,100.0,2075092568.0,100.0,1422184092.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,73.0,21773223.0,,,100.0,372.0
