date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-03-13,PL2331LAHDWL6J,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,103.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,100.0,6820.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97.0,100.0,97.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,ZCH07EG4,ST12000NM0007,12000138625024,0,77.0,50464456.0,,,98.0,0.0,100.0,2.0,100.0,0.0,87.0,480326642.0,,,97.0,3439.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,18.0,100.0,210.0,27.0,27.0,77.0,50464456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,3399.0,100.0,32730334112.0,100.0,38120976572.0,,,,,,,,,,
2018-02-17,Z304HRZ9,ST4000DM000,4000787030016,0,118.0,168364184.0,,,99.0,0.0,100.0,1.0,100.0,0.0,90.0,948824791.0,,,78.0,20002.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,93.0,14400.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,19866.0,100.0,42321233464.0,100.0,64968701336.0,,,,,,,,,,
2018-02-03,S301NKBA,ST4000DM000,4000787030016,0,111.0,34823168.0,,,92.0,0.0,100.0,9.0,100.0,0.0,90.0,974077090.0,,,77.0,20431.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,98.0,4150.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,20350.0,100.0,45559665760.0,100.0,66069275661.0,,,,,,,,,,
2018-02-14,ZA140NEW,ST8000DM002,8001563222016,0,80.0,92009976.0,,,96.0,0.0,100.0,2.0,100.0,0.0,92.0,1773188938.0,,,90.0,9389.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,92.0,17092.0,100.0,0.0,98.0,4830.0,34.0,34.0,1.0,92009976.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,9327.0,100.0,39241420552.0,100.0,63503856980.0,,,,,,,,,,
2018-03-18,ZA189HVF,ST8000NM0055,8001563222016,0,70.0,10930416.0,,,99.0,0.0,100.0,1.0,100.0,0.0,90.0,1014190681.0,,,95.0,4712.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,69.0,63498.0,100.0,4.0,99.0,3245.0,30.0,30.0,70.0,10930416.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,4693.0,100.0,28113996392.0,100.0,39846334418.0,,,,,,,,,,
2018-01-19,ZA180YYK,ST8000NM0055,8001563222016,0,81.0,134952144.0,,,99.0,0.0,100.0,1.0,100.0,0.0,91.0,1193395563.0,,,97.0,3433.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.0,45.0,100.0,1578.0,100.0,27.0,100.0,576.0,45.0,45.0,81.0,134952144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,3422.0,100.0,18881949656.0,100.0,15456747222.0,,,,,,,,,,
2018-02-14,ZJV00121,ST12000NM0007,12000138625024,0,75.0,33290336.0,,,98.0,0.0,100.0,2.0,100.0,0.0,82.0,144855336.0,,,99.0,1226.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,4.0,100.0,594.0,36.0,36.0,75.0,33290336.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,957.0,100.0,12661162480.0,100.0,12030348278.0,,,,,,,,,,
2018-03-06,PL2331LAGN3XEJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,456.0,100.0,6.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,33176.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,614.0,100.0,614.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,Z302SWBD,ST4000DM000,4000787030016,0,119.0,230626656.0,,,92.0,0.0,100.0,9.0,100.0,0.0,78.0,70893863.0,,,75.0,22041.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,95.0,10365.0,34.0,34.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21925.0,100.0,45624932176.0,100.0,68425174548.0,,,,,,,,,,
2018-03-15,ZA10RYEZ,ST8000DM002,8001563222016,0,83.0,199250984.0,,,94.0,0.0,100.0,3.0,100.0,0.0,91.0,1339799730.0,,,84.0,14427.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,33.0,100.0,779.0,35.0,35.0,1.0,199250984.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,14392.0,100.0,48902261032.0,100.0,64678451076.0,,,,,,,,,,
2018-03-24,ZA16DRM2,ST8000NM0055,8001563222016,0,75.0,33950992.0,,,96.0,0.0,100.0,3.0,100.0,0.0,92.0,1771280556.0,,,90.0,9102.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,99.0,3071.0,100.0,5.0,98.0,5794.0,31.0,31.0,75.0,33950992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,9080.0,100.0,38460544192.0,100.0,66980948790.0,,,,,,,,,,
2018-01-26,ZA17WCGJ,ST8000NM0055,8001563222016,0,82.0,166388568.0,,,95.0,0.0,100.0,4.0,100.0,0.0,88.0,704525822.0,,,96.0,4078.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,98.0,4871.0,100.0,11.0,100.0,1463.0,36.0,36.0,82.0,166388568.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,4040.0,100.0,26970865072.0,100.0,33056664142.0,,,,,,,,,,
2018-01-05,Z302R7YM,ST4000DM000,4000787030016,0,118.0,198409640.0,,,94.0,0.0,100.0,6.0,100.0,0.0,89.0,930019935.0,,,77.0,20352.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,93.0,14128.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,20143.0,100.0,45054663552.0,100.0,58684144345.0,,,,,,,,,,
2018-01-01,W300SSEE,ST4000DM000,4000787030016,0,112.0,48101856.0,,,99.0,0.0,100.0,11.0,100.0,0.0,78.0,63797856.0,,,74.0,23120.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,95.0,10562.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,23087.0,100.0,37266799216.0,100.0,49120407117.0,,,,,,,,,,
2018-02-20,ZA16DQBJ,ST8000NM0055,8001563222016,0,81.0,139139112.0,,,96.0,0.0,100.0,3.0,100.0,0.0,92.0,1650186727.0,,,91.0,8339.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,80.0,41708.0,100.0,2.0,98.0,4013.0,42.0,42.0,81.0,139139112.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,8319.0,100.0,37445278888.0,100.0,64758122734.0,,,,,,,,,,
2018-03-01,ZA10VKWE,ST8000DM002,8001563222016,0,82.0,176367432.0,,,92.0,0.0,100.0,4.0,100.0,0.0,92.0,1496944232.0,,,84.0,14838.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,35.0,100.0,114.0,29.0,29.0,1.0,176367432.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,14828.0,100.0,52568748312.0,100.0,67260078986.0,,,,,,,,,,
2018-03-02,ZCH088W6,ST12000NM0007,12000138625024,0,80.0,107252792.0,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,267135274.0,,,97.0,2720.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,61.0,39.0,,,100.0,39.0,100.0,376.0,39.0,39.0,80.0,107252792.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2612.0,100.0,19701462168.0,100.0,20200761970.0,,,,,,,,,,
2018-01-28,Z305L3LN,ST4000DM000,4000787030016,0,116.0,103809568.0,,,97.0,0.0,100.0,3.0,100.0,0.0,88.0,718277816.0,,,82.0,16413.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,99.0,3356.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,16366.0,100.0,34379793704.0,100.0,73329388703.0,,,,,,,,,,
2018-03-29,PL2331LAH30U8J,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,17431.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,284.0,100.0,284.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,PL2331LAHDUNNJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,15823.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,ZA1261SM,ST8000DM002,8001563222016,0,82.0,157318088.0,,,94.0,0.0,100.0,3.0,100.0,0.0,96.0,3679100245.0,,,83.0,15121.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,92.0,17976.0,100.0,0.0,97.0,6948.0,32.0,32.0,1.0,157318088.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,15111.0,100.0,52443549184.0,100.0,71302783744.0,,,,,,,,,,
2018-01-13,Z302XXTS,ST4000DM000,4000787030016,0,117.0,117494576.0,,,95.0,0.0,100.0,5.0,100.0,0.0,87.0,605281130.0,,,79.0,18557.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,97.0,7627.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,18533.0,100.0,32892858880.0,100.0,79964826619.0,,,,,,,,,,
2018-03-29,PL1331LAHD2TYH,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,133.0,104.0,100.0,428.0,100.0,8.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,11317.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41.0,100.0,41.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,ZCH0CRKM,ST12000NM0007,12000138625024,0,82.0,165216656.0,,,99.0,0.0,100.0,1.0,100.0,0.0,76.0,38602753.0,,,99.0,945.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,23.0,100.0,251.0,28.0,28.0,82.0,165216656.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,878.0,100.0,4398666736.0,100.0,405249708.0,,,,,,,,,,
2018-02-01,ZA13R3J4,ST8000DM002,8001563222016,0,81.0,123001888.0,,,90.0,0.0,100.0,5.0,100.0,0.0,94.0,2445940324.0,,,88.0,11053.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,89.0,22769.0,100.0,1.0,97.0,6166.0,28.0,28.0,1.0,123001888.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,11003.0,100.0,42612177584.0,100.0,58680226160.0,,,,,,,,,,
2018-01-06,ZCH07196,ST12000NM0007,12000138625024,0,81.0,114999016.0,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,250541673.0,,,99.0,1678.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,5.0,100.0,131.0,24.0,24.0,81.0,114999016.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1645.0,100.0,21599139480.0,100.0,20752264930.0,,,,,,,,,,
2018-03-02,ZCH07M56,ST12000NM0007,12000138625024,0,82.0,176786152.0,,,98.0,0.0,100.0,2.0,100.0,0.0,87.0,465687766.0,,,97.0,3325.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,25.0,100.0,393.0,27.0,27.0,82.0,176786152.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,3186.0,100.0,32426924720.0,100.0,36841720246.0,,,,,,,,,,
2018-01-09,ZA21A5EL,ST10000NM0086,10000831348736,0,81.0,135512384.0,,,99.0,0.0,100.0,2.0,100.0,0.0,86.0,432461446.0,,,97.0,2710.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,68.0,32.0,45.0,111158.0,100.0,8.0,100.0,242.0,32.0,32.0,81.0,135512384.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2654.0,100.0,28928845176.0,100.0,30142396910.0,,,,,,,,,,
2018-03-30,Z303XYN3,ST4000DM000,4000787030016,0,115.0,91844264.0,,,92.0,0.0,100.0,9.0,100.0,0.0,77.0,56007589.0,,,76.0,21700.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,96.0,8211.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21601.0,100.0,44577539112.0,100.0,74050463923.0,,,,,,,,,,
2018-02-10,ZA181AA2,ST8000NM0055,8001563222016,0,71.0,12654928.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,783540293.0,,,96.0,4134.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,99.0,3979.0,100.0,6.0,99.0,2358.0,27.0,27.0,71.0,12654928.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,4123.0,100.0,27144981552.0,100.0,35744430258.0,,,,,,,,,,
2018-03-02,ZCH02CQV,ST12000NM0007,12000138625024,0,83.0,184537346.0,,,99.0,0.0,100.0,1.0,100.0,0.0,64.0,2803043.0,,,100.0,511.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,19.0,100.0,172.0,27.0,27.0,83.0,184537346.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,458.0,100.0,644263128.0,100.0,272738340.0,,,,,,,,,,
2018-01-12,ZA189HXQ,ST8000NM0055,8001563222016,0,84.0,223897528.0,,,96.0,0.0,100.0,3.0,100.0,0.0,87.0,559979798.0,,,97.0,3154.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,86.0,28380.0,100.0,5.0,100.0,752.0,25.0,25.0,84.0,223897528.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,3137.0,100.0,25447344120.0,100.0,30447488372.0,,,,,,,,,,
2018-01-12,S301PPZK,ST4000DM000,4000787030016,0,119.0,2366136.0,,,93.0,0.0,100.0,7.0,100.0,0.0,89.0,913218069.0,,,78.0,19841.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,96.0,8783.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,19737.0,100.0,44650911048.0,100.0,58221258322.0,,,,,,,,,,
2018-02-21,ZA134YK1,ST8000DM002,8001563222016,0,83.0,220493984.0,,,96.0,0.0,100.0,2.0,100.0,0.0,95.0,2980663954.0,,,87.0,12228.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,98.0,4495.0,100.0,1.0,97.0,7994.0,35.0,35.0,1.0,220493984.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,12196.0,100.0,45893867648.0,100.0,60274419711.0,,,,,,,,,,
2018-02-22,ZA11RBHF,ST8000DM002,8001563222016,0,83.0,184208104.0,,,94.0,0.0,100.0,3.0,100.0,0.0,95.0,3339018738.0,,,85.0,13923.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,92.0,17723.0,100.0,3.0,98.0,5394.0,36.0,36.0,1.0,184208104.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,13872.0,100.0,48105403368.0,100.0,68169026436.0,,,,,,,,,,
2018-03-16,Z302T415,ST4000DM000,4000787030016,0,118.0,196314600.0,,,91.0,0.0,100.0,8.0,100.0,0.0,87.0,619915189.0,,,78.0,19732.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,88.0,25867.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,19620.0,100.0,15539410992.0,100.0,47438528638.0,,,,,,,,,,
2018-02-07,ZCH076WB,ST12000NM0007,12000138625024,0,78.0,58433328.0,,,96.0,0.0,100.0,3.0,100.0,0.0,82.0,155336152.0,,,98.0,2384.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,4.0,99.0,3083.0,35.0,35.0,78.0,58433328.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1183.0,100.0,12530548376.0,100.0,10965457160.0,,,,,,,,,,
2018-01-07,PL2331LAH459UJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,135.0,98.0,100.0,529.0,100.0,9.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,7846.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33.0,100.0,33.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,ZA171RT7,ST8000NM0055,8001563222016,0,81.0,118937920.0,,,95.0,0.0,100.0,4.0,100.0,0.0,92.0,1476185372.0,,,93.0,6610.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,97.0,6666.0,100.0,16.0,98.0,4191.0,28.0,28.0,81.0,118937920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,6593.0,100.0,33768423568.0,100.0,49961257964.0,,,,,,,,,,
2018-03-23,Z305GBYL,ST4000DM000,4000787030016,0,110.0,28334560.0,,,94.0,0.0,100.0,6.0,100.0,0.0,89.0,5207290000.0,,,80.0,18367.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,99.0,3624.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,18345.0,100.0,42427591168.0,100.0,83206926796.0,,,,,,,,,,
2018-03-22,ZA18BM0V,ST8000NM0055,8001563222016,0,81.0,137120880.0,,,92.0,0.0,100.0,6.0,100.0,0.0,91.0,1175953212.0,,,94.0,6101.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,95.0,10222.0,100.0,11.0,99.0,3580.0,34.0,34.0,81.0,137120880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,6074.0,100.0,28434616472.0,100.0,47636138458.0,,,,,,,,,,
2018-03-15,ZA16CLTZ,ST8000NM0055,8001563222016,0,83.0,208906336.0,,,99.0,0.0,100.0,1.0,100.0,0.0,92.0,1632714466.0,,,90.0,8890.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,95.0,11005.0,100.0,10.0,98.0,5343.0,27.0,27.0,83.0,208906336.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,8863.0,100.0,38064776792.0,100.0,66463982170.0,,,,,,,,,,
2018-02-10,Z304KBV5,ST4000DM000,4000787030016,0,118.0,182198072.0,,,93.0,0.0,100.0,7.0,100.0,0.0,89.0,885080541.0,,,78.0,19526.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,95.0,11654.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,19355.0,100.0,41006848328.0,100.0,72266461812.0,,,,,,,,,,
2018-03-29,ZA125FN6,ST8000DM002,8001563222016,0,81.0,131334200.0,,,97.0,0.0,100.0,2.0,100.0,0.0,96.0,3868942109.0,,,84.0,14765.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,44.0,96.0,9621.0,100.0,2.0,95.0,10336.0,44.0,44.0,1.0,131334200.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,14713.0,100.0,50018888712.0,100.0,68305338463.0,,,,,,,,,,
2018-02-13,Z302SYHG,ST4000DM000,4000787030016,0,119.0,226180432.0,,,94.0,0.0,100.0,6.0,100.0,0.0,90.0,997144549.0,,,76.0,21745.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,91.0,18930.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21625.0,100.0,46208076256.0,100.0,58421688540.0,,,,,,,,,,
