date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-08-29,Z302SYCQ,ST4000DM000,4000787030016,1,111.0,29699696.0,,,94.0,0.0,100.0,6.0,100.0,0.0,84.0,275548294.0,,,70.0,26475.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,91.0,18297.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,26354.0,100.0,49144143104.0,100.0,89140547035.0,,,,,,,,,,
2018-08-29,ZJV04G2W,ST12000NM0007,12000138625024,1,82.0,173557344.0,,,96.0,0.0,100.0,3.0,100.0,1984.0,86.0,426815618.0,,,97.0,3385.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,16.0,100.0,285.0,35.0,35.0,82.0,173557344.0,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,3325.0,100.0,26920526936.0,100.0,32090983822.0,,,,,,,,,,
2018-08-29,S300Z6C3,ST4000DM000,4000787030016,1,115.0,90012176.0,,,92.0,0.0,100.0,9.0,100.0,0.0,84.0,287460699.0,,,69.0,27318.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,76.0,48294.0,20.0,20.0,,,,,100.0,56.0,100.0,56.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,26975.0,100.0,50892750600.0,100.0,96853181767.0,,,,,,,,,,
2018-08-29,S300Z5S5,ST4000DM000,4000787030016,1,106.0,182981033.0,,,97.0,0.0,100.0,3.0,100.0,0.0,85.0,337772809.0,,,69.0,27707.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,81.0,39812.0,22.0,22.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,27413.0,100.0,53108718192.0,100.0,87289136867.0,,,,,,,,,,
2018-08-17,S300WCLM,ST4000DM000,4000787030016,1,109.0,24461024.0,,,93.0,0.0,100.0,13.0,100.0,0.0,84.0,331889515.0,,,70.0,27043.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,83.0,34637.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,26863.0,100.0,51648639552.0,100.0,100592193343.0,,,,,,,,,,
2018-08-03,WD-WX71A14M9841,WDC WD5000LPVX,500107862016,1,200.0,19287.0,,,154.0,1283.0,100.0,11.0,200.0,0.0,200.0,0.0,,,50.0,37003.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,1.0,180.0,61832.0,108.0,35.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,ZCH073ET,ST12000NM0007,12000138625024,1,82.0,157879752.0,,,97.0,0.0,100.0,3.0,100.0,26.0,82.0,17788402101.0,,,94.0,5603.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,61.0,39.0,,,100.0,34.0,100.0,1308.0,39.0,39.0,82.0,157879752.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5030.0,100.0,31715882264.0,100.0,49740915420.0,,,,,,,,,,
2018-08-03,Z304X7TV,ST4000DM000,4000787030016,1,116.0,106839688.0,,,93.0,0.0,100.0,16.0,100.0,8.0,78.0,69442092.0,,,76.0,21555.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,91.0,9.0,100.0,1.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,99.0,3153.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21530.0,100.0,41304631480.0,100.0,107354853391.0,,,,,,,,,,
2018-08-03,Z304NNV5,ST4000DM000,4000787030016,1,114.0,78040432.0,,,93.0,0.0,100.0,7.0,100.0,0.0,72.0,20916409.0,,,76.0,21750.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,97.0,7871.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,21671.0,100.0,39090327336.0,100.0,118477292849.0,,,,,,,,,,
2018-08-03,Z4D0D1V1,ST6000DX000,6001175126016,1,119.0,211836712.0,,,87.0,0.0,100.0,11.0,100.0,824.0,92.0,1773125152.0,,,67.0,29307.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,95.0,11191.0,100.0,0.0,13.0,174351.0,25.0,25.0,70.0,211836712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,78348793442151.0,100.0,51537518632.0,100.0,105158695033.0,,,,,,,,,,
2018-08-03,ZA13R49R,ST8000DM002,8001563222016,1,83.0,206067914.0,,,93.0,0.0,100.0,4.0,100.0,405.0,96.0,3817926890.0,,,83.0,15442.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,98.0,5861.0,100.0,3.0,93.0,14662.0,33.0,33.0,18.0,206067914.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,15388.0,100.0,48905620848.0,100.0,82815420938.0,,,,,,,,,,
2018-08-03,ZCH07DK0,ST12000NM0007,12000138625024,1,69.0,8107832.0,,,96.0,0.0,100.0,4.0,100.0,0.0,89.0,812241697.0,,,93.0,6841.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,76.0,100.0,1337.0,22.0,22.0,69.0,8107832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,6393.0,100.0,41561465088.0,100.0,58056105498.0,,,,,,,,,,
2018-08-03,Z300YN7Q,ST4000DM000,4000787030016,1,102.0,4596384.0,,,91.0,0.0,100.0,13.0,100.0,0.0,84.0,281726190.0,,,63.0,32927.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,99.0,1.0,100.0,5.0,87.0,13.0,70.0,30.0,100.0,0.0,100.0,2.0,86.0,29937.0,30.0,30.0,,,,,99.0,192.0,99.0,192.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,32702.0,100.0,25006282008.0,100.0,176396686804.0,,,,,,,,,,
2018-08-03,Z4D0E4TW,ST6000DX000,6001175126016,1,117.0,149261480.0,,,87.0,0.0,100.0,11.0,100.0,1296.0,92.0,6111778402.0,,,67.0,29308.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,1.0,1042.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,87.0,26702.0,100.0,0.0,4.0,192950.0,26.0,26.0,71.0,149261480.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,169075682602690.0,100.0,50717031936.0,100.0,110557530478.0,,,,,,,,,,
2018-08-02,ZCH065DF,ST12000NM0007,12000138625024,1,84.0,239821672.0,,,98.0,0.0,100.0,2.0,100.0,649.0,89.0,5159140539.0,,,93.0,6678.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,8590065666.0,,,70.0,30.0,,,100.0,57.0,100.0,358.0,30.0,30.0,84.0,239821672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,6619.0,100.0,43197559328.0,100.0,61534592180.0,,,,,,,,,,
2018-08-02,ZA155417,ST8000NM0055,8001563222016,1,74.0,22938712.0,,,87.0,0.0,100.0,7.0,100.0,88.0,93.0,2065576120.0,,,89.0,9988.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,68.0,32.0,96.0,8203.0,100.0,8.0,100.0,37.0,32.0,32.0,18.0,22938712.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,9918.0,100.0,38514181888.0,100.0,74046495607.0,,,,,,,,,,
2018-08-16,ZA1814CK,ST8000NM0055,8001563222016,1,65.0,193108864.0,,,99.0,0.0,100.0,1.0,100.0,672.0,93.0,2230325850.0,,,91.0,8456.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,57.0,43.0,99.0,2818.0,100.0,32.0,99.0,2610.0,43.0,43.0,83.0,193108864.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,8441.0,100.0,31671085512.0,100.0,53716295406.0,,,,,,,,,,
2018-08-16,Z30417A9,ST4000DM000,4000787030016,1,114.0,59555968.0,,,92.0,0.0,100.0,8.0,100.0,0.0,78.0,78962261.0,,,71.0,25691.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,71.0,59693.0,22.0,22.0,,,,,97.0,512.0,97.0,512.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25462.0,100.0,23444969265.0,100.0,173421112586.0,,,,,,,,,,
2018-08-27,Z305495P,ST4000DM000,4000787030016,1,117.0,155546776.0,,,92.0,0.0,100.0,9.0,100.0,0.0,81.0,128342795.0,,,75.0,22135.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,94.0,6.0,100.0,3.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,99.0,3419.0,28.0,28.0,,,,,1.0,20328.0,1.0,20328.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,22111.0,100.0,42264781464.0,100.0,118275359977.0,,,,,,,,,,
2018-08-27,ZCH0BWPV,ST12000NM0007,12000138625024,1,77.0,229888920.0,,,98.0,0.0,100.0,2.0,100.0,120.0,84.0,13639061489.0,,,94.0,5476.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,,,78.0,22.0,,,100.0,43.0,100.0,276.0,22.0,22.0,84.0,229888920.0,,,100.0,56.0,100.0,56.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5439.0,100.0,41116493176.0,100.0,55304889695.0,,,,,,,,,,
2018-08-27,ZA11SXR9,ST8000DM002,8001563222016,1,77.0,45327832.0,,,88.0,0.0,100.0,6.0,100.0,440.0,84.0,274545624.0,,,80.0,18388.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,62.0,38.0,97.0,7779.0,100.0,2.0,95.0,10842.0,38.0,38.0,23.0,45327832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,18336.0,100.0,55310992360.0,100.0,93144000508.0,,,,,,,,,,
2018-08-27,ZCH0CXJ4,ST12000NM0007,12000138625024,1,81.0,127696816.0,,,98.0,0.0,100.0,2.0,97.0,12217.0,89.0,775065912.0,,,94.0,5670.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,92.0,8.0,100.0,0.0,,,64.0,36.0,,,100.0,32.0,100.0,349.0,36.0,36.0,81.0,127696816.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5599.0,100.0,40312542552.0,100.0,55030124744.0,,,,,,,,,,
2018-08-27,ZA21AJTJ,ST10000NM0086,10000831348736,1,83.0,218394544.0,,,99.0,0.0,100.0,2.0,80.0,13216.0,85.0,339003001.0,,,91.0,8239.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,44.0,56.0,100.0,0.0,83.0,17.0,74.0,26.0,68.0,64796.0,100.0,68.0,100.0,549.0,26.0,26.0,83.0,218394544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,8142.0,100.0,42094683432.0,100.0,71141902296.0,,,,,,,,,,
2018-08-26,Z302A0K4,ST4000DM000,4000787030016,1,120.0,237233616.0,,,93.0,0.0,100.0,7.0,100.0,0.0,79.0,95795802.0,,,63.0,32572.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,95.0,10416.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,32508.0,100.0,23832205481.0,100.0,177807666081.0,,,,,,,,,,
2018-08-26,ZA18251W,ST8000NM0055,8001563222016,1,83.0,205130776.0,,,96.0,0.0,100.0,3.0,100.0,0.0,93.0,1937591646.0,,,89.0,9849.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,98.0,5638.0,100.0,6.0,97.0,7804.0,41.0,41.0,83.0,205130776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,9824.0,100.0,37531653768.0,100.0,71964380428.0,,,,,,,,,,
2018-08-26,ZJV03RV3,ST12000NM0007,12000138625024,1,79.0,73200064.0,,,93.0,0.0,100.0,5.0,100.0,0.0,84.0,250865191.0,,,98.0,2619.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,30.0,100.0,596.0,26.0,26.0,79.0,73200064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2442.0,100.0,18548363320.0,100.0,19610800108.0,,,,,,,,,,
2018-08-26,ZCH083QZ,ST12000NM0007,12000138625024,1,80.0,106494112.0,,,97.0,0.0,100.0,3.0,100.0,3064.0,90.0,979467324.0,,,92.0,7571.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,92.0,8.0,100.0,0.0,,,77.0,23.0,,,100.0,78.0,100.0,587.0,23.0,23.0,80.0,106494112.0,,,100.0,200.0,100.0,200.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,7410.0,100.0,46039974200.0,100.0,68812826918.0,,,,,,,,,,
2018-08-24,ZCH086BC,ST12000NM0007,12000138625024,1,83.0,197196576.0,,,90.0,0.0,100.0,8.0,100.0,0.0,89.0,740529488.0,,,94.0,5560.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,45.0,100.0,313.0,30.0,30.0,83.0,197196576.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5503.0,100.0,40199832448.0,100.0,54724031366.0,,,,,,,,,,
2018-08-24,ZA17ZNFT,ST8000NM0055,8001563222016,1,53.0,14398640.0,,,98.0,0.0,100.0,2.0,77.0,25760.0,94.0,2284945040.0,,,91.0,8649.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,186.0,100.0,0.0,100.0,0.0,61.0,39.0,96.0,8706.0,100.0,51.0,99.0,2206.0,39.0,39.0,72.0,14398640.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,8620.0,100.0,32324106496.0,100.0,50656956512.0,,,,,,,,,,
2018-08-30,Z304KR3C,ST4000DM000,4000787030016,1,99.0,161003151.0,,,93.0,0.0,100.0,7.0,100.0,80.0,84.0,322981220.0,,,72.0,25403.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,36.0,64.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,97.0,6706.0,19.0,19.0,,,,,99.0,224.0,99.0,224.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,25311.0,100.0,49421769208.0,100.0,111036081133.0,,,,,,,,,,
2018-08-30,ZCH0B98M,ST12000NM0007,12000138625024,1,81.0,122401312.0,,,96.0,0.0,100.0,4.0,100.0,0.0,89.0,728192609.0,,,94.0,5337.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,70.0,30.0,,,100.0,62.0,100.0,474.0,30.0,30.0,81.0,122401312.0,,,100.0,64.0,100.0,64.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5217.0,100.0,37466380480.0,100.0,54453037900.0,,,,,,,,,,
2018-08-30,ZA10G5A3,ST8000DM002,8001563222016,1,66.0,3630672.0,,,93.0,0.0,100.0,4.0,100.0,0.0,92.0,1741237616.0,,,79.0,18461.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,100.0,0.0,100.0,36.0,100.0,761.0,41.0,41.0,1.0,3630672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,18426.0,100.0,56070204552.0,100.0,90119402000.0,,,,,,,,,,
2018-08-30,ZA21BZSZ,ST10000NM0086,10000831348736,1,80.0,110246824.0,,,99.0,0.0,100.0,2.0,100.0,0.0,85.0,316341289.0,,,91.0,8307.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,78.0,22.0,62.0,77348.0,100.0,89.0,100.0,497.0,22.0,22.0,80.0,110246824.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,8226.0,100.0,42855549912.0,100.0,71893346662.0,,,,,,,,,,
2018-08-30,S300Z4P6,ST4000DM000,4000787030016,1,116.0,112113768.0,,,94.0,0.0,100.0,6.0,100.0,0.0,85.0,363759052.0,,,68.0,28853.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,82.0,37792.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,28703.0,100.0,51926909416.0,100.0,102277053871.0,,,,,,,,,,
2018-08-30,Z3025KJS,ST4000DM000,4000787030016,1,119.0,229632064.0,,,92.0,0.0,100.0,13.0,100.0,0.0,86.0,450146157.0,,,62.0,34156.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,76.0,24.0,100.0,0.0,100.0,0.0,50.0,100938.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,33352.0,100.0,25687439539.0,100.0,293551552529.0,,,,,,,,,,
2018-08-30,ZCH06KTA,ST12000NM0007,12000138625024,1,68.0,117674672.0,,,94.0,0.0,100.0,5.0,99.0,5104.0,78.0,73975465817.0,,,92.0,7347.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,88.0,12.0,100.0,0.0,,,70.0,30.0,,,100.0,56.0,100.0,387.0,30.0,30.0,81.0,117674672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,7283.0,100.0,45635590016.0,100.0,75575948912.0,,,,,,,,,,
2018-08-18,Z3015J1R,ST4000DM000,4000787030016,1,108.0,19981608.0,,,91.0,0.0,100.0,9.0,100.0,0.0,71.0,13918979.0,,,64.0,31988.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,63.0,75167.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,31407.0,100.0,22283395518.0,100.0,184497547371.0,,,,,,,,,,
2018-08-18,ZCH0CCCY,ST12000NM0007,12000138625024,1,78.0,69009184.0,,,98.0,0.0,100.0,2.0,100.0,24.0,88.0,701558827.0,,,94.0,5256.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,17180131332.0,,,79.0,21.0,,,100.0,36.0,100.0,259.0,21.0,21.0,78.0,69009184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,5133.0,100.0,39622683456.0,100.0,53463998791.0,,,,,,,,,,
2018-08-18,Z305AJ3L,ST4000DM000,4000787030016,1,114.0,77159320.0,,,97.0,0.0,100.0,3.0,100.0,0.0,77.0,57017366.0,,,75.0,22737.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,96.0,9015.0,20.0,20.0,,,,,100.0,48.0,100.0,48.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,22649.0,100.0,41993248528.0,100.0,94198609338.0,,,,,,,,,,
2018-08-31,Z302519N,ST4000DM000,4000787030016,1,115.0,188341888.0,,,94.0,0.0,100.0,6.0,100.0,8.0,84.0,301067573.0,,,62.0,34011.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,99.0,1.0,72.0,28.0,100.0,0.0,100.0,0.0,98.0,4068.0,28.0,28.0,,,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,33995.0,100.0,24406574510.0,100.0,178334775053.0,,,,,,,,,,
2018-08-31,Z3025PHX,ST4000DM000,4000787030016,1,119.0,226626112.0,,,92.0,0.0,100.0,20.0,100.0,0.0,84.0,285994702.0,,,62.0,33428.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,79.0,21.0,100.0,0.0,100.0,4.0,1.0,233326.0,21.0,21.0,,,,,96.0,680.0,96.0,680.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,32500.0,100.0,25106640761.0,100.0,245740524372.0,,,,,,,,,,
2018-08-25,ZJV018VY,ST12000NM0007,12000138625024,1,66.0,4230072.0,,,92.0,0.0,100.0,6.0,100.0,0.0,84.0,253198528.0,,,98.0,2568.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,,,73.0,27.0,,,100.0,28.0,100.0,526.0,27.0,27.0,66.0,4230072.0,,,100.0,112.0,100.0,112.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2415.0,100.0,18533525712.0,100.0,19556712848.0,,,,,,,,,,
2018-08-25,ZJV03NB1,ST12000NM0007,12000138625024,1,81.0,115886704.0,,,95.0,0.0,100.0,4.0,100.0,2552.0,86.0,419630021.0,,,97.0,3293.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,94.0,6.0,100.0,0.0,,,75.0,25.0,,,100.0,14.0,100.0,279.0,25.0,25.0,81.0,115886704.0,,,99.0,640.0,99.0,640.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,3235.0,100.0,25676742360.0,100.0,31079821888.0,,,,,,,,,,
2018-08-09,S301GP0H,ST4000DM000,4000787030016,1,115.0,89630904.0,,,96.0,0.0,100.0,4.0,100.0,0.0,81.0,135155995.0,,,73.0,24359.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,96.0,8103.0,22.0,22.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,100.0,24294.0,100.0,44916650496.0,100.0,90668983801.0,,,,,,,,,,
2018-08-09,PL2331LAH41NZJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,102.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,20622.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,348.0,100.0,348.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
